year,scenario,temp_anomaly_c,precip_anomaly_pct,co2_ppm,heatwave_risk,seasonal_precip_mm,seasonal_cdd,yield_bu_acre
1993,SSP5-8.5,-0.5701281738281221,-0.24,520.0,0.78,310.6137459632009,20.0,81.2
2025,SSP5-8.5,2.479584960937503,-0.24,520.0,0.78,303.5989515774417,20.0,186.4
2024,SSP5-8.5,2.524342041015627,-0.24,520.0,0.78,358.2376423710957,20.0,191.7
2023,SSP5-8.5,2.5690991210937515,-0.24,520.0,0.78,412.8763331647496,20.0,181.1
2022,SSP5-8.5,2.6138562011718793,-0.24,520.0,0.78,467.5150239584037,20.0,145.4
2021,SSP5-8.5,2.6586132812500036,-0.24,520.0,0.78,522.1537147520577,20.0,166.1
2020,SSP5-8.5,2.703370361328128,-0.24,520.0,0.78,576.7924055457116,20.0,153.8
2019,SSP5-8.5,2.3429333496093765,-0.24,520.0,0.78,580.8452984690667,20.0,162.3
2018,SSP5-8.5,1.9824963378906286,-0.24,520.0,0.78,584.8981913924217,20.0,167.0
2017,SSP5-8.5,1.6220593261718772,-0.24,520.0,0.78,588.9510843157769,20.0,169.9
2016,SSP5-8.5,1.2616223144531276,-0.24,520.0,0.78,593.003977239132,20.0,180.0
2014,SSP5-8.5,6.336121826171878,-0.24,520.0,0.78,556.7384840687737,20.0,175.7
2013,SSP5-8.5,3.760072021484378,-0.24,520.0,0.78,263.8111313106492,20.0,115.3
2012,SSP5-8.5,-0.3806445312499971,-0.24,520.0,0.78,28.020010291220387,20.0,67.3
2011,SSP5-8.5,1.167115478515628,-0.24,520.0,0.78,497.66324342926964,20.0,112.5
2010,SSP5-8.5,-0.3346850585937471,-0.24,520.0,0.78,284.75485965027474,20.0,77.4
2009,SSP5-8.5,-0.5536486816406221,-0.24,520.0,0.78,278.7967965763528,20.0,156.3
2008,SSP5-8.5,-2.475462646484372,-0.24,520.0,0.78,199.23472977534402,20.0,136.0
2007,SSP5-8.5,-1.426878662109372,-0.24,520.0,0.78,480.67128671100363,20.0,161.3
2006,SSP5-8.5,-1.245573730468747,-0.24,520.0,0.78,464.88723589573056,20.0,137.0
2005,SSP5-8.5,2.012055664062503,-0.24,520.0,0.78,409.4457159284502,20.0,154.3
2004,SSP5-8.5,-2.148222656249997,-0.24,520.0,0.78,663.0195357254706,20.0,171.3
2003,SSP5-8.5,1.625581054687503,-0.24,520.0,0.78,572.2603899193928,20.0,129.6
2002,SSP5-8.5,0.5182812500000029,-0.24,520.0,0.78,511.0179207287729,20.0,158.0
2001,SSP5-8.5,0.25586059570307107,-0.24,520.0,0.78,547.2082570195198,20.0,115.9
2000,SSP5-8.5,-2.442534179687497,-0.24,520.0,0.78,460.82776410039514,20.0,135.8
1999,SSP5-8.5,0.1824658203125029,-0.24,520.0,0.78,454.76317908614874,20.0,110.8
1998,SSP5-8.5,-0.3154895019531221,-0.24,520.0,0.78,423.1989247491583,20.0,111.9
1997,SSP5-8.5,0.7003491210937529,-0.24,520.0,0.78,297.1901059267111,20.0,127.2
1996,SSP5-8.5,-2.844664306640622,-0.24,520.0,0.78,424.7205774416216,20.0,112.8
1995,SSP5-8.5,0.2272045898437529,-0.24,520.0,0.78,304.33453005971387,20.0,84.1
1994,SSP5-8.5,-0.027891845703122087,-0.24,520.0,0.78,259.96196219930425,20.0,149.0
1993,SSP5-8.5,-0.5701281738281221,-0.24,520.0,0.78,310.6137459632009,20.0,61.5
2022,SSP5-8.5,2.6138562011718793,-0.24,520.0,0.78,467.5150239584037,20.0,151.8
2021,SSP5-8.5,2.6586132812500036,-0.24,520.0,0.78,522.1537147520577,20.0,175.8
2020,SSP5-8.5,2.703370361328128,-0.24,520.0,0.78,576.7924055457116,20.0,159.1
2018,SSP5-8.5,1.9824963378906286,-0.24,520.0,0.78,584.8981913924217,20.0,153.3
2017,SSP5-8.5,1.6220593261718772,-0.24,520.0,0.78,588.9510843157769,20.0,167.8
2016,SSP5-8.5,1.2616223144531276,-0.24,520.0,0.78,593.003977239132,20.0,179.5
2015,SSP5-8.5,0.9011853027343779,-0.24,520.0,0.78,597.056870162487,20.0,147.8
2014,SSP5-8.5,6.336121826171878,-0.24,520.0,0.78,556.7384840687737,20.0,166.4
2013,SSP5-8.5,3.760072021484378,-0.24,520.0,0.78,263.8111313106492,20.0,121.1
2012,SSP5-8.5,-0.3806445312499971,-0.24,520.0,0.78,28.020010291220387,20.0,71.6
2011,SSP5-8.5,1.167115478515628,-0.24,520.0,0.78,497.66324342926964,20.0,118.7
2010,SSP5-8.5,-0.3346850585937471,-0.24,520.0,0.78,284.75485965027474,20.0,94.1
2009,SSP5-8.5,-0.5536486816406221,-0.24,520.0,0.78,278.7967965763528,20.0,134.4
2008,SSP5-8.5,-2.475462646484372,-0.24,520.0,0.78,199.23472977534402,20.0,115.0
2007,SSP5-8.5,-1.426878662109372,-0.24,520.0,0.78,480.67128671100363,20.0,140.5
2006,SSP5-8.5,-1.245573730468747,-0.24,520.0,0.78,464.88723589573056,20.0,142.3
2005,SSP5-8.5,2.012055664062503,-0.24,520.0,0.78,409.4457159284502,20.0,153.8
2004,SSP5-8.5,-2.148222656249997,-0.24,520.0,0.78,663.0195357254706,20.0,153.0
2003,SSP5-8.5,1.625581054687503,-0.24,520.0,0.78,572.2603899193928,20.0,104.8
2002,SSP5-8.5,0.5182812500000029,-0.24,520.0,0.78,511.0179207287729,20.0,128.6
2001,SSP5-8.5,0.25586059570307107,-0.24,520.0,0.78,547.2082570195198,20.0,108.3
2000,SSP5-8.5,-2.442534179687497,-0.24,520.0,0.78,460.82776410039514,20.0,144.0
1999,SSP5-8.5,0.1824658203125029,-0.24,520.0,0.78,454.76317908614874,20.0,119.2
1998,SSP5-8.5,-0.3154895019531221,-0.24,520.0,0.78,423.1989247491583,20.0,112.4
1997,SSP5-8.5,0.7003491210937529,-0.24,520.0,0.78,297.1901059267111,20.0,109.0
1996,SSP5-8.5,-2.844664306640622,-0.24,520.0,0.78,424.7205774416216,20.0,117.0
1995,SSP5-8.5,0.2272045898437529,-0.24,520.0,0.78,304.33453005971387,20.0,65.3
1994,SSP5-8.5,-0.027891845703122087,-0.24,520.0,0.78,259.96196219930425,20.0,138.1
1993,SSP5-8.5,-0.5701281738281221,-0.24,520.0,0.78,310.6137459632009,20.0,42.0
2025,SSP5-8.5,2.479584960937503,-0.24,520.0,0.78,303.5989515774417,20.0,193.1
2023,SSP5-8.5,2.5690991210937515,-0.24,520.0,0.78,412.8763331647496,20.0,217.0
2022,SSP5-8.5,2.6138562011718793,-0.24,520.0,0.78,467.5150239584037,20.0,149.4
2021,SSP5-8.5,2.6586132812500036,-0.24,520.0,0.78,522.1537147520577,20.0,185.2
2020,SSP5-8.5,2.703370361328128,-0.24,520.0,0.78,576.7924055457116,20.0,179.7
2019,SSP5-8.5,2.3429333496093765,-0.24,520.0,0.78,580.8452984690667,20.0,168.9
2018,SSP5-8.5,1.9824963378906286,-0.24,520.0,0.78,584.8981913924217,20.0,155.8
2017,SSP5-8.5,1.6220593261718772,-0.24,520.0,0.78,588.9510843157769,20.0,147.9
2016,SSP5-8.5,1.2616223144531276,-0.24,520.0,0.78,593.003977239132,20.0,183.0
2014,SSP5-8.5,6.336121826171878,-0.24,520.0,0.78,556.7384840687737,20.0,176.1
2013,SSP5-8.5,3.760072021484378,-0.24,520.0,0.78,263.8111313106492,20.0,137.0
2012,SSP5-8.5,-0.3806445312499971,-0.24,520.0,0.78,28.020010291220387,20.0,87.3
2011,SSP5-8.5,1.167115478515628,-0.24,520.0,0.78,497.66324342926964,20.0,132.6
2010,SSP5-8.5,-0.3346850585937471,-0.24,520.0,0.78,284.75485965027474,20.0,113.2
2009,SSP5-8.5,-0.5536486816406221,-0.24,520.0,0.78,278.7967965763528,20.0,153.8
2008,SSP5-8.5,-2.475462646484372,-0.24,520.0,0.78,199.23472977534402,20.0,148.0
2007,SSP5-8.5,-1.426878662109372,-0.24,520.0,0.78,480.67128671100363,20.0,154.1
2006,SSP5-8.5,-1.245573730468747,-0.24,520.0,0.78,464.88723589573056,20.0,153.6
2005,SSP5-8.5,2.012055664062503,-0.24,520.0,0.78,409.4457159284502,20.0,157.2
2004,SSP5-8.5,-2.148222656249997,-0.24,520.0,0.78,663.0195357254706,20.0,160.4
2003,SSP5-8.5,1.625581054687503,-0.24,520.0,0.78,572.2603899193928,20.0,106.7
2002,SSP5-8.5,0.5182812500000029,-0.24,520.0,0.78,511.0179207287729,20.0,142.2
2001,SSP5-8.5,0.25586059570307107,-0.24,520.0,0.78,547.2082570195198,20.0,127.3
2000,SSP5-8.5,-2.442534179687497,-0.24,520.0,0.78,460.82776410039514,20.0,136.5
1999,SSP5-8.5,0.1824658203125029,-0.24,520.0,0.78,454.76317908614874,20.0,140.8
1998,SSP5-8.5,-0.3154895019531221,-0.24,520.0,0.78,423.1989247491583,20.0,129.7
1997,SSP5-8.5,0.7003491210937529,-0.24,520.0,0.78,297.1901059267111,20.0,117.4
1996,SSP5-8.5,-2.844664306640622,-0.24,520.0,0.78,424.7205774416216,20.0,120.7
1995,SSP5-8.5,0.2272045898437529,-0.24,520.0,0.78,304.33453005971387,20.0,71.8
1994,SSP5-8.5,-0.027891845703122087,-0.24,520.0,0.78,259.96196219930425,20.0,143.8
1993,SSP5-8.5,-0.5701281738281221,-0.24,520.0,0.78,310.6137459632009,20.0,53.3
2025,SSP5-8.5,2.479584960937503,-0.24,520.0,0.78,303.5989515774417,20.0,194.3
2023,SSP5-8.5,2.5690991210937515,-0.24,520.0,0.78,412.8763331647496,20.0,199.2
2022,SSP5-8.5,2.6138562011718793,-0.24,520.0,0.78,467.5150239584037,20.0,157.8
2020,SSP5-8.5,2.703370361328128,-0.24,520.0,0.78,576.7924055457116,20.0,168.0
2018,SSP5-8.5,1.9824963378906286,-0.24,520.0,0.78,584.8981913924217,20.0,163.6
2017,SSP5-8.5,1.6220593261718772,-0.24,520.0,0.78,588.9510843157769,20.0,183.2
2016,SSP5-8.5,1.2616223144531276,-0.24,520.0,0.78,593.003977239132,20.0,184.6
2015,SSP5-8.5,0.9011853027343779,-0.24,520.0,0.78,597.056870162487,20.0,170.3
2014,SSP5-8.5,6.336121826171878,-0.24,520.0,0.78,556.7384840687737,20.0,169.9
2013,SSP5-8.5,3.760072021484378,-0.24,520.0,0.78,263.8111313106492,20.0,146.7
2012,SSP5-8.5,-0.3806445312499971,-0.24,520.0,0.78,28.020010291220387,20.0,103.5
2011,SSP5-8.5,1.167115478515628,-0.24,520.0,0.78,497.66324342926964,20.0,129.1
2010,SSP5-8.5,-0.3346850585937471,-0.24,520.0,0.78,284.75485965027474,20.0,102.4
2009,SSP5-8.5,-0.5536486816406221,-0.24,520.0,0.78,278.7967965763528,20.0,160.2
2008,SSP5-8.5,-2.475462646484372,-0.24,520.0,0.78,199.23472977534402,20.0,135.0
2007,SSP5-8.5,-1.426878662109372,-0.24,520.0,0.78,480.67128671100363,20.0,157.4
2006,SSP5-8.5,-1.245573730468747,-0.24,520.0,0.78,464.88723589573056,20.0,164.9
2005,SSP5-8.5,2.012055664062503,-0.24,520.0,0.78,409.4457159284502,20.0,157.1
2004,SSP5-8.5,-2.148222656249997,-0.24,520.0,0.78,663.0195357254706,20.0,167.6
2003,SSP5-8.5,1.625581054687503,-0.24,520.0,0.78,572.2603899193928,20.0,135.8
2002,SSP5-8.5,0.5182812500000029,-0.24,520.0,0.78,511.0179207287729,20.0,151.1
2001,SSP5-8.5,0.25586059570307107,-0.24,520.0,0.78,547.2082570195198,20.0,143.9
2000,SSP5-8.5,-2.442534179687497,-0.24,520.0,0.78,460.82776410039514,20.0,140.1
1999,SSP5-8.5,0.1824658203125029,-0.24,520.0,0.78,454.76317908614874,20.0,142.6
1998,SSP5-8.5,-0.3154895019531221,-0.24,520.0,0.78,423.1989247491583,20.0,133.4
1997,SSP5-8.5,0.7003491210937529,-0.24,520.0,0.78,297.1901059267111,20.0,135.4
1996,SSP5-8.5,-2.844664306640622,-0.24,520.0,0.78,424.7205774416216,20.0,128.4
1995,SSP5-8.5,0.2272045898437529,-0.24,520.0,0.78,304.33453005971387,20.0,105.0
1994,SSP5-8.5,-0.027891845703122087,-0.24,520.0,0.78,259.96196219930425,20.0,154.8
1993,SSP5-8.5,-0.5701281738281221,-0.24,520.0,0.78,310.6137459632009,20.0,71.6
2024,SSP5-8.5,2.524342041015627,-0.24,520.0,0.78,358.2376423710957,20.0,194.8
2022,SSP5-8.5,2.6138562011718793,-0.24,520.0,0.78,467.5150239584037,20.0,170.1
2021,SSP5-8.5,2.6586132812500036,-0.24,520.0,0.78,522.1537147520577,20.0,177.0
2020,SSP5-8.5,2.703370361328128,-0.24,520.0,0.78,576.7924055457116,20.0,168.8
2019,SSP5-8.5,2.3429333496093765,-0.24,520.0,0.78,580.8452984690667,20.0,151.4
2018,SSP5-8.5,1.9824963378906286,-0.24,520.0,0.78,584.8981913924217,20.0,171.6
2016,SSP5-8.5,1.2616223144531276,-0.24,520.0,0.78,593.003977239132,20.0,174.5
2015,SSP5-8.5,0.9011853027343779,-0.24,520.0,0.78,597.056870162487,20.0,158.0
2014,SSP5-8.5,6.336121826171878,-0.24,520.0,0.78,556.7384840687737,20.0,171.9
2013,SSP5-8.5,3.760072021484378,-0.24,520.0,0.78,263.8111313106492,20.0,125.1
2012,SSP5-8.5,-0.3806445312499971,-0.24,520.0,0.78,28.020010291220387,20.0,55.7
2011,SSP5-8.5,1.167115478515628,-0.24,520.0,0.78,497.66324342926964,20.0,126.0
2010,SSP5-8.5,-0.3346850585937471,-0.24,520.0,0.78,284.75485965027474,20.0,73.1
2009,SSP5-8.5,-0.5536486816406221,-0.24,520.0,0.78,278.7967965763528,20.0,142.7
2008,SSP5-8.5,-2.475462646484372,-0.24,520.0,0.78,199.23472977534402,20.0,103.0
2007,SSP5-8.5,-1.426878662109372,-0.24,520.0,0.78,480.67128671100363,20.0,150.2
2006,SSP5-8.5,-1.245573730468747,-0.24,520.0,0.78,464.88723589573056,20.0,145.0
2005,SSP5-8.5,2.012055664062503,-0.24,520.0,0.78,409.4457159284502,20.0,157.0
2004,SSP5-8.5,-2.148222656249997,-0.24,520.0,0.78,663.0195357254706,20.0,156.8
2003,SSP5-8.5,1.625581054687503,-0.24,520.0,0.78,572.2603899193928,20.0,130.4
2002,SSP5-8.5,0.5182812500000029,-0.24,520.0,0.78,511.0179207287729,20.0,140.9
2001,SSP5-8.5,0.25586059570307107,-0.24,520.0,0.78,547.2082570195198,20.0,114.1
2000,SSP5-8.5,-2.442534179687497,-0.24,520.0,0.78,460.82776410039514,20.0,136.8
1999,SSP5-8.5,0.1824658203125029,-0.24,520.0,0.78,454.76317908614874,20.0,104.1
1998,SSP5-8.5,-0.3154895019531221,-0.24,520.0,0.78,423.1989247491583,20.0,103.8
1997,SSP5-8.5,0.7003491210937529,-0.24,520.0,0.78,297.1901059267111,20.0,109.4
1996,SSP5-8.5,-2.844664306640622,-0.24,520.0,0.78,424.7205774416216,20.0,133.6
1995,SSP5-8.5,0.2272045898437529,-0.24,520.0,0.78,304.33453005971387,20.0,69.1
1994,SSP5-8.5,-0.027891845703122087,-0.24,520.0,0.78,259.96196219930425,20.0,134.4
1993,SSP5-8.5,-0.5701281738281221,-0.24,520.0,0.78,310.6137459632009,20.0,41.4
2018,SSP5-8.5,1.9824963378906286,-0.24,520.0,0.78,584.8981913924217,20.0,176.9
2025,SSP5-8.5,2.479584960937503,-0.24,520.0,0.78,303.5989515774417,20.0,192.3
2024,SSP5-8.5,2.524342041015627,-0.24,520.0,0.78,358.2376423710957,20.0,194.9
2023,SSP5-8.5,2.5690991210937515,-0.24,520.0,0.78,412.8763331647496,20.0,179.8
2022,SSP5-8.5,2.6138562011718793,-0.24,520.0,0.78,467.5150239584037,20.0,154.9
2021,SSP5-8.5,2.6586132812500036,-0.24,520.0,0.78,522.1537147520577,20.0,152.5
2020,SSP5-8.5,2.703370361328128,-0.24,520.0,0.78,576.7924055457116,20.0,170.0
2019,SSP5-8.5,2.3429333496093765,-0.24,520.0,0.78,580.8452984690667,20.0,160.0
2017,SSP5-8.5,1.6220593261718772,-0.24,520.0,0.78,588.9510843157769,20.0,107.3
2016,SSP5-8.5,1.2616223144531276,-0.24,520.0,0.78,593.003977239132,20.0,188.7
2015,SSP5-8.5,0.9011853027343779,-0.24,520.0,0.78,597.056870162487,20.0,142.4
2014,SSP5-8.5,6.336121826171878,-0.24,520.0,0.78,556.7384840687737,20.0,184.2
2013,SSP5-8.5,3.760072021484378,-0.24,520.0,0.78,263.8111313106492,20.0,146.7
2012,SSP5-8.5,-0.3806445312499971,-0.24,520.0,0.78,28.020010291220387,20.0,52.4
2011,SSP5-8.5,1.167115478515628,-0.24,520.0,0.78,497.66324342926964,20.0,97.8
2010,SSP5-8.5,-0.3346850585937471,-0.24,520.0,0.78,284.75485965027474,20.0,84.0
2009,SSP5-8.5,-0.5536486816406221,-0.24,520.0,0.78,278.7967965763528,20.0,142.7
2008,SSP5-8.5,-2.475462646484372,-0.24,520.0,0.78,199.23472977534402,20.0,142.0
2007,SSP5-8.5,-1.426878662109372,-0.24,520.0,0.78,480.67128671100363,20.0,157.4
2006,SSP5-8.5,-1.245573730468747,-0.24,520.0,0.78,464.88723589573056,20.0,161.5
2005,SSP5-8.5,2.012055664062503,-0.24,520.0,0.78,409.4457159284502,20.0,115.0
2004,SSP5-8.5,-2.148222656249997,-0.24,520.0,0.78,663.0195357254706,20.0,180.3
2003,SSP5-8.5,1.625581054687503,-0.24,520.0,0.78,572.2603899193928,20.0,125.7
2002,SSP5-8.5,0.5182812500000029,-0.24,520.0,0.78,511.0179207287729,20.0,155.4
2001,SSP5-8.5,0.25586059570307107,-0.24,520.0,0.78,547.2082570195198,20.0,133.9
2000,SSP5-8.5,-2.442534179687497,-0.24,520.0,0.78,460.82776410039514,20.0,149.7
1999,SSP5-8.5,0.1824658203125029,-0.24,520.0,0.78,454.76317908614874,20.0,90.3
1998,SSP5-8.5,-0.3154895019531221,-0.24,520.0,0.78,423.1989247491583,20.0,138.6
1997,SSP5-8.5,0.7003491210937529,-0.24,520.0,0.78,297.1901059267111,20.0,123.0
1996,SSP5-8.5,-2.844664306640622,-0.24,520.0,0.78,424.7205774416216,20.0,125.3
1995,SSP5-8.5,0.2272045898437529,-0.24,520.0,0.78,304.33453005971387,20.0,65.9
1994,SSP5-8.5,-0.027891845703122087,-0.24,520.0,0.78,259.96196219930425,20.0,132.0
1993,SSP5-8.5,-0.5701281738281221,-0.24,520.0,0.78,310.6137459632009,20.0,63.6
2025,SSP5-8.5,2.479584960937503,-0.24,520.0,0.78,303.5989515774417,20.0,221.1
2024,SSP5-8.5,2.524342041015627,-0.24,520.0,0.78,358.2376423710957,20.0,221.8
2023,SSP5-8.5,2.5690991210937515,-0.24,520.0,0.78,412.8763331647496,20.0,207.9
2022,SSP5-8.5,2.6138562011718793,-0.24,520.0,0.78,467.5150239584037,20.0,194.8
2020,SSP5-8.5,2.703370361328128,-0.24,520.0,0.78,576.7924055457116,20.0,190.2
2019,SSP5-8.5,2.3429333496093765,-0.24,520.0,0.78,580.8452984690667,20.0,176.9
2018,SSP5-8.5,1.9824963378906286,-0.24,520.0,0.78,584.8981913924217,20.0,195.4
2017,SSP5-8.5,1.6220593261718772,-0.24,520.0,0.78,588.9510843157769,20.0,200.1
2016,SSP5-8.5,1.2616223144531276,-0.24,520.0,0.78,593.003977239132,20.0,210.0
2015,SSP5-8.5,0.9011853027343779,-0.24,520.0,0.78,597.056870162487,20.0,176.0
2014,SSP5-8.5,6.336121826171878,-0.24,520.0,0.78,556.7384840687737,20.0,199.0
2013,SSP5-8.5,3.760072021484378,-0.24,520.0,0.78,263.8111313106492,20.0,165.4
2012,SSP5-8.5,-0.3806445312499971,-0.24,520.0,0.78,28.020010291220387,20.0,143.7
2011,SSP5-8.5,1.167115478515628,-0.24,520.0,0.78,497.66324342926964,20.0,146.6
2010,SSP5-8.5,-0.3346850585937471,-0.24,520.0,0.78,284.75485965027474,20.0,112.1
2009,SSP5-8.5,-0.5536486816406221,-0.24,520.0,0.78,278.7967965763528,20.0,166.4
2008,SSP5-8.5,-2.475462646484372,-0.24,520.0,0.78,199.23472977534402,20.0,186.0
2007,SSP5-8.5,-1.426878662109372,-0.24,520.0,0.78,480.67128671100363,20.0,198.5
2006,SSP5-8.5,-1.245573730468747,-0.24,520.0,0.78,464.88723589573056,20.0,159.2
2005,SSP5-8.5,2.012055664062503,-0.24,520.0,0.78,409.4457159284502,20.0,154.5
2004,SSP5-8.5,-2.148222656249997,-0.24,520.0,0.78,663.0195357254706,20.0,189.9
2003,SSP5-8.5,1.625581054687503,-0.24,520.0,0.78,572.2603899193928,20.0,154.4
2002,SSP5-8.5,0.5182812500000029,-0.24,520.0,0.78,511.0179207287729,20.0,161.6
2001,SSP5-8.5,0.25586059570307107,-0.24,520.0,0.78,547.2082570195198,20.0,143.2
2000,SSP5-8.5,-2.442534179687497,-0.24,520.0,0.78,460.82776410039514,20.0,143.9
1999,SSP5-8.5,0.1824658203125029,-0.24,520.0,0.78,454.76317908614874,20.0,145.9
1998,SSP5-8.5,-0.3154895019531221,-0.24,520.0,0.78,423.1989247491583,20.0,132.8
1997,SSP5-8.5,0.7003491210937529,-0.24,520.0,0.78,297.1901059267111,20.0,142.1
1996,SSP5-8.5,-2.844664306640622,-0.24,520.0,0.78,424.7205774416216,20.0,131.8
1995,SSP5-8.5,0.2272045898437529,-0.24,520.0,0.78,304.33453005971387,20.0,120.0
1994,SSP5-8.5,-0.027891845703122087,-0.24,520.0,0.78,259.96196219930425,20.0,159.8
1993,SSP5-8.5,-0.5701281738281221,-0.24,520.0,0.78,310.6137459632009,20.0,94.1
2025,SSP5-8.5,2.479584960937503,-0.24,520.0,0.78,303.5989515774417,20.0,209.6
2024,SSP5-8.5,2.524342041015627,-0.24,520.0,0.78,358.2376423710957,20.0,213.7
2023,SSP5-8.5,2.5690991210937515,-0.24,520.0,0.78,412.8763331647496,20.0,195.1
2022,SSP5-8.5,2.6138562011718793,-0.24,520.0,0.78,467.5150239584037,20.0,167.7
2021,SSP5-8.5,2.6586132812500036,-0.24,520.0,0.78,522.1537147520577,20.0,167.7
2020,SSP5-8.5,2.703370361328128,-0.24,520.0,0.78,576.7924055457116,20.0,172.0
2019,SSP5-8.5,2.3429333496093765,-0.24,520.0,0.78,580.8452984690667,20.0,164.5
2018,SSP5-8.5,1.9824963378906286,-0.24,520.0,0.78,584.8981913924217,20.0,189.7
2017,SSP5-8.5,1.6220593261718772,-0.24,520.0,0.78,588.9510843157769,20.0,196.4
2016,SSP5-8.5,1.2616223144531276,-0.24,520.0,0.78,593.003977239132,20.0,199.0
2015,SSP5-8.5,0.9011853027343779,-0.24,520.0,0.78,597.056870162487,20.0,178.4
2014,SSP5-8.5,6.336121826171878,-0.24,520.0,0.78,556.7384840687737,20.0,196.6
2013,SSP5-8.5,3.760072021484378,-0.24,520.0,0.78,263.8111313106492,20.0,160.4
2012,SSP5-8.5,-0.3806445312499971,-0.24,520.0,0.78,28.020010291220387,20.0,132.0
2011,SSP5-8.5,1.167115478515628,-0.24,520.0,0.78,497.66324342926964,20.0,123.2
2010,SSP5-8.5,-0.3346850585937471,-0.24,520.0,0.78,284.75485965027474,20.0,109.0
2009,SSP5-8.5,-0.5536486816406221,-0.24,520.0,0.78,278.7967965763528,20.0,155.9
2008,SSP5-8.5,-2.475462646484372,-0.24,520.0,0.78,199.23472977534402,20.0,178.0
2007,SSP5-8.5,-1.426878662109372,-0.24,520.0,0.78,480.67128671100363,20.0,181.5
2006,SSP5-8.5,-1.245573730468747,-0.24,520.0,0.78,464.88723589573056,20.0,167.9
2005,SSP5-8.5,2.012055664062503,-0.24,520.0,0.78,409.4457159284502,20.0,153.0
2004,SSP5-8.5,-2.148222656249997,-0.24,520.0,0.78,663.0195357254706,20.0,182.2
2003,SSP5-8.5,1.625581054687503,-0.24,520.0,0.78,572.2603899193928,20.0,160.7
2002,SSP5-8.5,0.5182812500000029,-0.24,520.0,0.78,511.0179207287729,20.0,157.1
2001,SSP5-8.5,0.25586059570307107,-0.24,520.0,0.78,547.2082570195198,20.0,142.9
2000,SSP5-8.5,-2.442534179687497,-0.24,520.0,0.78,460.82776410039514,20.0,143.7
1999,SSP5-8.5,0.1824658203125029,-0.24,520.0,0.78,454.76317908614874,20.0,131.1
1998,SSP5-8.5,-0.3154895019531221,-0.24,520.0,0.78,423.1989247491583,20.0,134.1
1997,SSP5-8.5,0.7003491210937529,-0.24,520.0,0.78,297.1901059267111,20.0,137.6
1996,SSP5-8.5,-2.844664306640622,-0.24,520.0,0.78,424.7205774416216,20.0,132.9
1995,SSP5-8.5,0.2272045898437529,-0.24,520.0,0.78,304.33453005971387,20.0,119.8
1994,SSP5-8.5,-0.027891845703122087,-0.24,520.0,0.78,259.96196219930425,20.0,159.2
1993,SSP5-8.5,-0.5701281738281221,-0.24,520.0,0.78,310.6137459632009,20.0,80.1
2025,SSP5-8.5,2.479584960937503,-0.24,520.0,0.78,303.5989515774417,20.0,199.4
2024,SSP5-8.5,2.524342041015627,-0.24,520.0,0.78,358.2376423710957,20.0,203.7
2023,SSP5-8.5,2.5690991210937515,-0.24,520.0,0.78,412.8763331647496,20.0,195.1
2022,SSP5-8.5,2.6138562011718793,-0.24,520.0,0.78,467.5150239584037,20.0,178.0
2021,SSP5-8.5,2.6586132812500036,-0.24,520.0,0.78,522.1537147520577,20.0,163.3
2020,SSP5-8.5,2.703370361328128,-0.24,520.0,0.78,576.7924055457116,20.0,167.3
2019,SSP5-8.5,2.3429333496093765,-0.24,520.0,0.78,580.8452984690667,20.0,162.7
2018,SSP5-8.5,1.9824963378906286,-0.24,520.0,0.78,584.8981913924217,20.0,198.8
2017,SSP5-8.5,1.6220593261718772,-0.24,520.0,0.78,588.9510843157769,20.0,165.5
2016,SSP5-8.5,1.2616223144531276,-0.24,520.0,0.78,593.003977239132,20.0,197.0
2015,SSP5-8.5,0.9011853027343779,-0.24,520.0,0.78,597.056870162487,20.0,168.2
2014,SSP5-8.5,6.336121826171878,-0.24,520.0,0.78,556.7384840687737,20.0,200.9
2013,SSP5-8.5,3.760072021484378,-0.24,520.0,0.78,263.8111313106492,20.0,145.5
2012,SSP5-8.5,-0.3806445312499971,-0.24,520.0,0.78,28.020010291220387,20.0,102.8
2011,SSP5-8.5,1.167115478515628,-0.24,520.0,0.78,497.66324342926964,20.0,112.4
2010,SSP5-8.5,-0.3346850585937471,-0.24,520.0,0.78,284.75485965027474,20.0,98.5
2009,SSP5-8.5,-0.5536486816406221,-0.24,520.0,0.78,278.7967965763528,20.0,150.0
2008,SSP5-8.5,-2.475462646484372,-0.24,520.0,0.78,199.23472977534402,20.0,167.0
2007,SSP5-8.5,-1.426878662109372,-0.24,520.0,0.78,480.67128671100363,20.0,159.9
2006,SSP5-8.5,-1.245573730468747,-0.24,520.0,0.78,464.88723589573056,20.0,170.7
2005,SSP5-8.5,2.012055664062503,-0.24,520.0,0.78,409.4457159284502,20.0,143.6
2004,SSP5-8.5,-2.148222656249997,-0.24,520.0,0.78,663.0195357254706,20.0,173.1
2003,SSP5-8.5,1.625581054687503,-0.24,520.0,0.78,572.2603899193928,20.0,146.9
2002,SSP5-8.5,0.5182812500000029,-0.24,520.0,0.78,511.0179207287729,20.0,134.9
2001,SSP5-8.5,0.25586059570307107,-0.24,520.0,0.78,547.2082570195198,20.0,134.4
2000,SSP5-8.5,-2.442534179687497,-0.24,520.0,0.78,460.82776410039514,20.0,141.9
1999,SSP5-8.5,0.1824658203125029,-0.24,520.0,0.78,454.76317908614874,20.0,95.5
1998,SSP5-8.5,-0.3154895019531221,-0.24,520.0,0.78,423.1989247491583,20.0,121.6
